id,id_kategori,kbli_2_digit_deskripsi,nama_variabel,tahun,jumlah
404,559,Kertas dan Barang dari Kertas,Kecil,2019,694.0
405,559,Pencetakan dan Reproduksi Media Rekaman,Kecil,2019,3839.0
406,559,Pencetakan dan Reproduksi Media Rekaman,Mikro,2019,27759.0
407,559,Produk dari Batu Bara dan Pengilangan Minyak Bumi,Kecil,2019,0.0
408,559,Produk dari Batu Bara dan Pengilangan Minyak Bumi,Mikro,2019,0.0
409,559,Bahan Kimia dan Barang dari Bahan Kimia,Kecil,2019,709.0
410,559,Bahan Kimia dan Barang dari Bahan Kimia,Mikro,2019,33881.0
411,559,Farmasi Produk Obat Kimia dan Obat Tradisional,Kecil,2019,281.0
412,559,Farmasi Produk Obat Kimia dan Obat Tradisional,Mikro,2019,14316.0
413,559,Karet Barang dari Karet dan Plastik,Mikro,2019,13122.0
414,559,Karet Barang dari Karet dan Plastik,Kecil,2019,1202.0
415,559,Barang Galian Bukan Logam,Mikro,2019,219620.0
416,559,Barang Galian Bukan Logam,Kecil,2019,20521.0
417,559,Logam Dasar,Mikro,2019,3559.0
418,559,Logam Dasar,Kecil,2019,184.0
419,559,Barang Logam Bukan Mesin dan Peralatannya,Kecil,2019,6106.0
420,559,Barang Logam Bukan Mesin dan Peralatannya,Mikro,2019,114626.0
421,559,Komputer Barang Elektronik dan Optik,Mikro,2019,963.0
422,559,Komputer Barang Elektronik dan Optik,Kecil,2019,32.0
423,559,Peralatan Listrik,Kecil,2019,115.0
424,559,Peralatan Listrik,Mikro,2019,1216.0
425,559,Mesin dan Perlengkapan ytdl,Mikro,2019,2105.0
426,559,Mesin dan Perlengkapan ytdl,Kecil,2019,526.0
427,559,Kendaraan Bermotor Trailer dan Semi Trailer,Kecil,2019,599.0
428,559,Kendaraan Bermotor Trailer dan Semi Trailer,Mikro,2019,1847.0
429,559,Alat Angkutan Lainnya,Kecil,2019,472.0
430,559,Alat Angkutan Lainnya,Mikro,2019,6730.0
431,559,Furnitur,Kecil,2019,13739.0
432,559,Furnitur,Mikro,2019,131036.0
433,559,Pengolahan Lainnya,Kecil,2019,5259.0
434,559,Pengolahan Lainnya,Mikro,2019,222149.0
435,559,Jasa Reparasi dan Pemasangan Mesin dan Peralatan,Kecil,2019,361.0
436,559,Jasa Reparasi dan Pemasangan Mesin dan Peralatan,Mikro,2019,6525.0
437,559,JUMLAH,Kecil,2019,253068.0
438,559,JUMLAH,Mikro,2019,4127108.0
439,559,Makanan,Mikro,2020,1468120.0
440,559,Makanan,Kecil,2020,50804.0
441,559,Minuman,Mikro,2020,91243.0
442,559,Minuman,Kecil,2020,2042.0
443,559,Pengolahan Tembakau,Kecil,2020,115274.0
444,559,Pengolahan Tembakau,Mikro,2020,82068.0
445,559,Tekstil,Kecil,2020,7455.0
446,559,Tekstil,Mikro,2020,280292.0
447,559,Pakaian Jadi,Mikro,2020,557436.0
448,559,Pakaian Jadi,Kecil,2020,33954.0
449,559,Kulit Barang dari Kulit dan Alas Kaki,Mikro,2020,47321.0
450,559,Kulit Barang dari Kulit dan Alas Kaki,Kecil,2020,6041.0
451,559,Kayu Barang dari Kayu dan Gabus (Tidak Termasuk Furnitur) dan Barang Anyaman dari Bambu Rotan dan sejenisnya,Kecil,2020,13971.0
452,559,Kayu Barang dari Kayu dan Gabus (Tidak Termasuk Furnitur) dan Barang Anyaman dari Bambu Rotan dan sejenisnya,Mikro,2020,618213.0
453,559,Kertas dan Barang dari Kertas,Mikro,2020,5801.0
454,559,Kertas dan Barang dari Kertas,Kecil,2020,634.0
455,559,Pencetakan dan Reproduksi Media Rekaman,Kecil,2020,3698.0
456,559,Pencetakan dan Reproduksi Media Rekaman,Mikro,2020,25090.0
457,559,Produk dari Batu Bara dan Pengilangan Minyak Bumi,Kecil,2020,0.0
458,559,Produk dari Batu Bara dan Pengilangan Minyak Bumi,Mikro,2020,0.0
459,559,Bahan Kimia dan Barang dari Bahan Kimia,Kecil,2020,1108.0
460,559,Bahan Kimia dan Barang dari Bahan Kimia,Mikro,2020,32414.0
461,559,Farmasi Produk Obat Kimia dan Obat Tradisional,Mikro,2020,13896.0
462,559,Farmasi Produk Obat Kimia dan Obat Tradisional,Kecil,2020,346.0
463,559,Karet Barang dari Karet dan Plastik,Kecil,2020,1931.0
464,559,Karet Barang dari Karet dan Plastik,Mikro,2020,12133.0
465,559,Barang Galian Bukan Logam,Mikro,2020,207286.0
466,559,Barang Galian Bukan Logam,Kecil,2020,26756.0
467,559,Logam Dasar,Kecil,2020,315.0
468,559,Logam Dasar,Mikro,2020,3676.0
469,559,Barang Logam Bukan Mesin dan Peralatannya,Mikro,2020,108292.0
470,559,Barang Logam Bukan Mesin dan Peralatannya,Kecil,2020,10050.0
471,559,Komputer Barang Elektronik dan Optik,Mikro,2020,781.0
472,559,Komputer Barang Elektronik dan Optik,Kecil,2020,85.0
473,559,Peralatan Listrik,Mikro,2020,786.0
474,559,Peralatan Listrik,Kecil,2020,164.0
475,559,Mesin dan Perlengkapan ytdl,Mikro,2020,3512.0
476,559,Mesin dan Perlengkapan ytdl,Kecil,2020,324.0
477,559,Kendaraan Bermotor Trailer dan Semi Trailer,Mikro,2020,1405.0
478,559,Kendaraan Bermotor Trailer dan Semi Trailer,Kecil,2020,705.0
479,559,Alat Angkutan Lainnya,Kecil,2020,646.0
480,559,Alat Angkutan Lainnya,Mikro,2020,5609.0
481,559,Furnitur,Kecil,2020,16601.0
482,559,Furnitur,Mikro,2020,124420.0
483,559,Pengolahan Lainnya,Mikro,2020,214801.0
484,559,Pengolahan Lainnya,Kecil,2020,6886.0
485,559,Jasa Reparasi dan Pemasangan Mesin dan Peralatan,Kecil,2020,309.0
486,559,Jasa Reparasi dan Pemasangan Mesin dan Peralatan,Mikro,2020,5123.0
487,559,JUMLAH,Mikro,2020,3909718.0
488,559,JUMLAH,Kecil,2020,300099.0
489,559,Makanan,Mikro,2021,1507825.0
490,559,Makanan,Kecil,2021,34585.0
491,559,Minuman,Kecil,2021,731.0
492,559,Minuman,Mikro,2021,111828.0
493,559,Pengolahan Tembakau,Kecil,2021,93078.0
494,559,Pengolahan Tembakau,Mikro,2021,94585.0
495,559,Tekstil,Kecil,2021,3916.0
496,559,Tekstil,Mikro,2021,263223.0
497,559,Pakaian Jadi,Kecil,2021,25166.0
498,559,Pakaian Jadi,Mikro,2021,508051.0
499,559,Kulit Barang dari Kulit dan Alas Kaki,Mikro,2021,44225.0
500,559,Kulit Barang dari Kulit dan Alas Kaki,Kecil,2021,6475.0
501,559,Kayu Barang dari Kayu dan Gabus (Tidak Termasuk Furnitur) dan Barang Anyaman dari Bambu Rotan dan sejenisnya,Mikro,2021,612472.0
502,559,Kayu Barang dari Kayu dan Gabus (Tidak Termasuk Furnitur) dan Barang Anyaman dari Bambu Rotan dan sejenisnya,Kecil,2021,7588.0
503,559,Kertas dan Barang dari Kertas,Mikro,2021,5432.0
504,559,Kertas dan Barang dari Kertas,Kecil,2021,264.0
505,559,Pencetakan dan Reproduksi Media Rekaman,Mikro,2021,31966.0
506,559,Pencetakan dan Reproduksi Media Rekaman,Kecil,2021,3375.0
507,559,Produk dari Batu Bara dan Pengilangan Minyak Bumi,Kecil,2021,0.0
508,559,Produk dari Batu Bara dan Pengilangan Minyak Bumi,Mikro,2021,0.0
509,559,Bahan Kimia dan Barang dari Bahan Kimia,Mikro,2021,35391.0
510,559,Bahan Kimia dan Barang dari Bahan Kimia,Kecil,2021,454.0
511,559,Farmasi Produk Obat Kimia dan Obat Tradisional,Kecil,2021,35.0
512,559,Farmasi Produk Obat Kimia dan Obat Tradisional,Mikro,2021,15143.0
513,559,Karet Barang dari Karet dan Plastik,Kecil,2021,606.0
514,559,Karet Barang dari Karet dan Plastik,Mikro,2021,5645.0
515,559,Barang Galian Bukan Logam,Mikro,2021,216931.0
516,559,Barang Galian Bukan Logam,Kecil,2021,13746.0
517,559,Logam Dasar,Mikro,2021,9574.0
518,559,Logam Dasar,Kecil,2021,324.0
519,559,Barang Logam Bukan Mesin dan Peralatannya,Kecil,2021,5840.0
520,559,Barang Logam Bukan Mesin dan Peralatannya,Mikro,2021,128527.0
521,559,Komputer Barang Elektronik dan Optik,Mikro,2021,1140.0
522,559,Komputer Barang Elektronik dan Optik,Kecil,2021,45.0
523,559,Peralatan Listrik,Mikro,2021,857.0
524,559,Peralatan Listrik,Kecil,2021,77.0
525,559,Mesin dan Perlengkapan ytdl,Mikro,2021,2511.0
526,559,Mesin dan Perlengkapan ytdl,Kecil,2021,440.0
527,559,Kendaraan Bermotor Trailer dan Semi Trailer,Kecil,2021,218.0
528,559,Kendaraan Bermotor Trailer dan Semi Trailer,Mikro,2021,2375.0
529,559,Alat Angkutan Lainnya,Mikro,2021,7983.0
530,559,Alat Angkutan Lainnya,Kecil,2021,315.0
531,559,Furnitur,Mikro,2021,141424.0
532,559,Furnitur,Kecil,2021,6528.0
533,559,Pengolahan Lainnya,Kecil,2021,2609.0
534,559,Pengolahan Lainnya,Mikro,2021,200185.0
535,559,Jasa Reparasi dan Pemasangan Mesin dan Peralatan,Kecil,2021,190.0
536,559,Jasa Reparasi dan Pemasangan Mesin dan Peralatan,Mikro,2021,8790.0
537,559,JUMLAH,Mikro,2021,3956083.0
538,559,JUMLAH,Kecil,2021,206605.0
539,559,Makanan,Kecil,2022,35964.0
540,559,Makanan,Mikro,2022,1556354.0
541,559,Minuman,Mikro,2022,100860.0
542,559,Minuman,Kecil,2022,1675.0
543,559,Pengolahan Tembakau,Kecil,2022,97905.0
544,559,Pengolahan Tembakau,Mikro,2022,98716.0
545,559,Tekstil,Mikro,2022,298475.0
546,559,Tekstil,Kecil,2022,5010.0
547,559,Pakaian Jadi,Kecil,2022,22432.0
548,559,Pakaian Jadi,Mikro,2022,572480.0
549,559,Kulit Barang dari Kulit dan Alas Kaki,Kecil,2022,6291.0
550,559,Kulit Barang dari Kulit dan Alas Kaki,Mikro,2022,54469.0
551,559,Kayu Barang dari Kayu dan Gabus (Tidak Termasuk Furnitur) dan Barang Anyaman dari Bambu Rotan dan sejenisnya,Mikro,2022,602059.0
552,559,Kayu Barang dari Kayu dan Gabus (Tidak Termasuk Furnitur) dan Barang Anyaman dari Bambu Rotan dan sejenisnya,Kecil,2022,6472.0
553,559,Kertas dan Barang dari Kertas,Mikro,2022,4674.0
554,559,Kertas dan Barang dari Kertas,Kecil,2022,533.0
555,559,Pencetakan dan Reproduksi Media Rekaman,Mikro,2022,27306.0
556,559,Pencetakan dan Reproduksi Media Rekaman,Kecil,2022,3966.0
557,559,Produk dari Batu Bara dan Pengilangan Minyak Bumi,Mikro,2022,0.0
558,559,Produk dari Batu Bara dan Pengilangan Minyak Bumi,Kecil,2022,0.0
559,559,Bahan Kimia dan Barang dari Bahan Kimia,Kecil,2022,632.0
560,559,Bahan Kimia dan Barang dari Bahan Kimia,Mikro,2022,31135.0
561,559,Farmasi Produk Obat Kimia dan Obat Tradisional,Mikro,2022,17755.0
562,559,Farmasi Produk Obat Kimia dan Obat Tradisional,Kecil,2022,581.0
563,559,Karet Barang dari Karet dan Plastik,Kecil,2022,869.0
564,559,Karet Barang dari Karet dan Plastik,Mikro,2022,5344.0
565,559,Barang Galian Bukan Logam,Kecil,2022,14613.0
566,559,Barang Galian Bukan Logam,Mikro,2022,203482.0
567,559,Logam Dasar,Kecil,2022,125.0
568,559,Logam Dasar,Mikro,2022,7732.0
569,559,Barang Logam Bukan Mesin dan Peralatannya,Kecil,2022,5029.0
570,559,Barang Logam Bukan Mesin dan Peralatannya,Mikro,2022,124827.0
571,559,Komputer Barang Elektronik dan Optik,Kecil,2022,32.0
572,559,Komputer Barang Elektronik dan Optik,Mikro,2022,607.0
573,559,Peralatan Listrik,Kecil,2022,306.0
574,559,Peralatan Listrik,Mikro,2022,1643.0
575,559,Mesin dan Perlengkapan ytdl,Mikro,2022,2504.0
576,559,Mesin dan Perlengkapan ytdl,Kecil,2022,588.0
577,559,Kendaraan Bermotor Trailer dan Semi Trailer,Mikro,2022,2829.0
578,559,Kendaraan Bermotor Trailer dan Semi Trailer,Kecil,2022,610.0
579,559,Alat Angkutan Lainnya,Mikro,2022,6061.0
580,559,Alat Angkutan Lainnya,Kecil,2022,315.0
581,559,Furnitur,Mikro,2022,139741.0
582,559,Furnitur,Kecil,2022,8886.0
583,559,Pengolahan Lainnya,Mikro,2022,258448.0
584,559,Pengolahan Lainnya,Kecil,2022,3188.0
585,559,Jasa Reparasi dan Pemasangan Mesin dan Peralatan,Kecil,2022,337.0
586,559,Jasa Reparasi dan Pemasangan Mesin dan Peralatan,Mikro,2022,5368.0
587,559,JUMLAH,Kecil,2022,216359.0
588,559,JUMLAH,Mikro,2022,4122869.0
589,559,Makanan,Mikro,2023,1714014.0
590,559,Makanan,Kecil,2023,86813.0
591,559,Minuman,Mikro,2023,112665.0
592,559,Minuman,Kecil,2023,2602.0
593,559,Pengolahan Tembakau,Kecil,2023,105065.0
594,559,Pengolahan Tembakau,Mikro,2023,109090.0
595,559,Tekstil,Mikro,2023,256308.0
596,559,Tekstil,Kecil,2023,6996.0
597,559,Pakaian Jadi,Kecil,2023,46574.0
598,559,Pakaian Jadi,Mikro,2023,576749.0
599,559,Kulit Barang dari Kulit dan Alas Kaki,Mikro,2023,43129.0
600,559,Kulit Barang dari Kulit dan Alas Kaki,Kecil,2023,5407.0
601,559,Kayu Barang dari Kayu dan Gabus (Tidak Termasuk Furnitur) dan Barang Anyaman dari Bambu Rotan dan sejenisnya,Kecil,2023,13734.0
602,559,Kayu Barang dari Kayu dan Gabus (Tidak Termasuk Furnitur) dan Barang Anyaman dari Bambu Rotan dan sejenisnya,Mikro,2023,641054.0
603,559,Kertas dan Barang dari Kertas,Mikro,2023,3822.0
604,559,Kertas dan Barang dari Kertas,Kecil,2023,627.0
605,559,Pencetakan dan Reproduksi Media Rekaman,Mikro,2023,28224.0
606,559,Pencetakan dan Reproduksi Media Rekaman,Kecil,2023,4483.0
607,559,Produk dari Batu Bara dan Pengilangan Minyak Bumi,Mikro,2023,0.0
608,559,Produk dari Batu Bara dan Pengilangan Minyak Bumi,Kecil,2023,0.0
609,559,Bahan Kimia dan Barang dari Bahan Kimia,Kecil,2023,841.0
610,559,Bahan Kimia dan Barang dari Bahan Kimia,Mikro,2023,21762.0
611,559,Farmasi Produk Obat Kimia dan Obat Tradisional,Kecil,2023,907.0
612,559,Farmasi Produk Obat Kimia dan Obat Tradisional,Mikro,2023,26121.0
613,559,Karet Barang dari Karet dan Plastik,Mikro,2023,6640.0
614,559,Karet Barang dari Karet dan Plastik,Kecil,2023,977.0
615,559,Barang Galian Bukan Logam,Mikro,2023,159108.0
616,559,Barang Galian Bukan Logam,Kecil,2023,15135.0
617,559,Logam Dasar,Kecil,2023,239.0
618,559,Logam Dasar,Mikro,2023,4645.0
619,559,Barang Logam Bukan Mesin dan Peralatannya,Mikro,2023,124482.0
620,559,Barang Logam Bukan Mesin dan Peralatannya,Kecil,2023,7913.0
621,559,Komputer Barang Elektronik dan Optik,Mikro,2023,1298.0
622,559,Komputer Barang Elektronik dan Optik,Kecil,2023,148.0
623,559,Peralatan Listrik,Mikro,2023,1749.0
624,559,Peralatan Listrik,Kecil,2023,202.0
625,559,Mesin dan Perlengkapan ytdl,Mikro,2023,4556.0
626,559,Mesin dan Perlengkapan ytdl,Kecil,2023,1511.0
627,559,Kendaraan Bermotor Trailer dan Semi Trailer,Kecil,2023,677.0
628,559,Kendaraan Bermotor Trailer dan Semi Trailer,Mikro,2023,2194.0
629,559,Alat Angkutan Lainnya,Kecil,2023,462.0
630,559,Alat Angkutan Lainnya,Mikro,2023,10351.0
631,559,Furnitur,Mikro,2023,116074.0
632,559,Furnitur,Kecil,2023,10064.0
633,559,Pengolahan Lainnya,Kecil,2023,7927.0
634,559,Pengolahan Lainnya,Mikro,2023,209256.0
635,559,Jasa Reparasi dan Pemasangan Mesin dan Peralatan,Mikro,2023,7837.0
636,559,Jasa Reparasi dan Pemasangan Mesin dan Peralatan,Kecil,2023,152.0
637,559,JUMLAH,Mikro,2023,4181128.0
638,559,JUMLAH,Kecil,2023,319456.0
639,559,Makanan,Mikro,2024,1856116.0
640,559,Makanan,Kecil,2024,86734.0
641,559,Minuman,Mikro,2024,116633.0
642,559,Minuman,Kecil,2024,2680.0
643,559,Pengolahan Tembakau,Kecil,2024,91284.0
644,559,Pengolahan Tembakau,Mikro,2024,74501.0
645,559,Tekstil,Kecil,2024,6645.0
646,559,Tekstil,Mikro,2024,231577.0
647,559,Pakaian Jadi,Mikro,2024,554112.0
648,559,Pakaian Jadi,Kecil,2024,40485.0
649,559,Kulit Barang dari Kulit dan Alas Kaki,Kecil,2024,11291.0
650,559,Kulit Barang dari Kulit dan Alas Kaki,Mikro,2024,42042.0
651,559,Kayu Barang dari Kayu dan Gabus (Tidak Termasuk Furnitur) dan Barang Anyaman dari Bambu Rotan dan sejenisnya,Kecil,2024,11094.0
652,559,Kayu Barang dari Kayu dan Gabus (Tidak Termasuk Furnitur) dan Barang Anyaman dari Bambu Rotan dan sejenisnya,Mikro,2024,515760.0
653,559,Kertas dan Barang dari Kertas,Kecil,2024,1263.0
654,559,Kertas dan Barang dari Kertas,Mikro,2024,4816.0
655,559,Pencetakan dan Reproduksi Media Rekaman,Mikro,2024,26531.0
656,559,Pencetakan dan Reproduksi Media Rekaman,Kecil,2024,5385.0
657,559,Produk dari Batu Bara dan Pengilangan Minyak Bumi,Mikro,2024,0.0
658,559,Produk dari Batu Bara dan Pengilangan Minyak Bumi,Kecil,2024,0.0
659,559,Bahan Kimia dan Barang dari Bahan Kimia,Kecil,2024,1552.0
660,559,Bahan Kimia dan Barang dari Bahan Kimia,Mikro,2024,22646.0
661,559,Farmasi Produk Obat Kimia dan Obat Tradisional,Mikro,2024,18316.0
662,559,Farmasi Produk Obat Kimia dan Obat Tradisional,Kecil,2024,1017.0
663,559,Karet Barang dari Karet dan Plastik,Kecil,2024,1711.0
664,559,Karet Barang dari Karet dan Plastik,Mikro,2024,6988.0
665,559,Barang Galian Bukan Logam,Kecil,2024,16173.0
666,559,Barang Galian Bukan Logam,Mikro,2024,135066.0
667,559,Logam Dasar,Mikro,2024,7230.0
668,559,Logam Dasar,Kecil,2024,37.0
669,559,Barang Logam Bukan Mesin dan Peralatannya,Kecil,2024,9441.0
670,559,Barang Logam Bukan Mesin dan Peralatannya,Mikro,2024,124459.0
671,559,Komputer Barang Elektronik dan Optik,Mikro,2024,2019.0
672,559,Komputer Barang Elektronik dan Optik,Kecil,2024,12.0
673,559,Peralatan Listrik,Kecil,2024,231.0
674,559,Peralatan Listrik,Mikro,2024,831.0
675,559,Mesin dan Perlengkapan ytdl,Mikro,2024,2902.0
676,559,Mesin dan Perlengkapan ytdl,Kecil,2024,738.0
677,559,Kendaraan Bermotor Trailer dan Semi Trailer,Kecil,2024,205.0
678,559,Kendaraan Bermotor Trailer dan Semi Trailer,Mikro,2024,1649.0
679,559,Alat Angkutan Lainnya,Kecil,2024,520.0
680,559,Alat Angkutan Lainnya,Mikro,2024,5029.0
681,559,Furnitur,Kecil,2024,11140.0
682,559,Furnitur,Mikro,2024,124324.0
683,559,Pengolahan Lainnya,Kecil,2024,6337.0
684,559,Pengolahan Lainnya,Mikro,2024,231395.0
685,559,Jasa Reparasi dan Pemasangan Mesin dan Peralatan,Kecil,2024,71.0
686,559,Jasa Reparasi dan Pemasangan Mesin dan Peralatan,Mikro,2024,2455.0
687,559,JUMLAH,Kecil,2024,306046.0
688,559,JUMLAH,Mikro,2024,4107397.0
